,address,name,last_update,lng,lat,available_bikes,available_bike_stands,number,bike_stands,banking,weekday,hour,minute
506,Blessington Street,BLESSINGTON STREET,1552002246000000000,-6.26814,53.356769,16,4,2,20,1,3,23,44
507,Blessington Street,BLESSINGTON STREET,1552002855000000000,-6.26814,53.356769,16,4,2,20,1,3,23,54
508,Blessington Street,BLESSINGTON STREET,1552003336000000000,-6.26814,53.356769,17,3,2,20,1,4,0,2
509,Blessington Street,BLESSINGTON STREET,1552003945000000000,-6.26814,53.356769,17,3,2,20,1,4,0,12
510,Blessington Street,BLESSINGTON STREET,1552004554000000000,-6.26814,53.356769,17,3,2,20,1,4,0,22
511,Blessington Street,BLESSINGTON STREET,1552005115000000000,-6.26814,53.356769,17,3,2,20,1,4,0,31
512,Blessington Street,BLESSINGTON STREET,1552005723000000000,-6.26814,53.356769,17,3,2,20,1,4,0,42
513,Blessington Street,BLESSINGTON STREET,1552006332000000000,-6.26814,53.356769,17,3,2,20,1,4,0,52
514,Blessington Street,BLESSINGTON STREET,1552006941000000000,-6.26814,53.356769,17,3,2,20,1,4,1,2
515,Blessington Street,BLESSINGTON STREET,1552007550000000000,-6.26814,53.356769,17,3,2,20,1,4,1,12
516,Blessington Street,BLESSINGTON STREET,1552008159000000000,-6.26814,53.356769,17,3,2,20,1,4,1,22
517,Blessington Street,BLESSINGTON STREET,1552008768000000000,-6.26814,53.356769,17,3,2,20,1,4,1,32
518,Blessington Street,BLESSINGTON STREET,1552009378000000000,-6.26814,53.356769,17,3,2,20,1,4,1,42
519,Blessington Street,BLESSINGTON STREET,1552009987000000000,-6.26814,53.356769,17,3,2,20,1,4,1,53
520,Blessington Street,BLESSINGTON STREET,1552010596000000000,-6.26814,53.356769,17,3,2,20,1,4,2,3
521,Blessington Street,BLESSINGTON STREET,1552011204000000000,-6.26814,53.356769,17,3,2,20,1,4,2,13
522,Blessington Street,BLESSINGTON STREET,1552011813000000000,-6.26814,53.356769,17,3,2,20,1,4,2,23
523,Blessington Street,BLESSINGTON STREET,1552012337000000000,-6.26814,53.356769,17,3,2,20,1,4,2,32
524,Blessington Street,BLESSINGTON STREET,1552012631000000000,-6.26814,53.356769,17,3,2,20,1,4,2,37
525,Blessington Street,BLESSINGTON STREET,1552013240000000000,-6.26814,53.356769,17,3,2,20,1,4,2,47
526,Blessington Street,BLESSINGTON STREET,1552013850000000000,-6.26814,53.356769,17,3,2,20,1,4,2,57
527,Blessington Street,BLESSINGTON STREET,1552014459000000000,-6.26814,53.356769,17,3,2,20,1,4,3,7
528,Blessington Street,BLESSINGTON STREET,1552015068000000000,-6.26814,53.356769,17,3,2,20,1,4,3,17
529,Blessington Street,BLESSINGTON STREET,1552015677000000000,-6.26814,53.356769,17,3,2,20,1,4,3,27
530,Blessington Street,BLESSINGTON STREET,1552016287000000000,-6.26814,53.356769,17,3,2,20,1,4,3,38
531,Blessington Street,BLESSINGTON STREET,1552016896000000000,-6.26814,53.356769,17,3,2,20,1,4,3,48
532,Blessington Street,BLESSINGTON STREET,1552017505000000000,-6.26814,53.356769,17,3,2,20,1,4,3,58
533,Blessington Street,BLESSINGTON STREET,1552018114000000000,-6.26814,53.356769,17,3,2,20,1,4,4,8
534,Blessington Street,BLESSINGTON STREET,1552018723000000000,-6.26814,53.356769,17,3,2,20,1,4,4,18
535,Blessington Street,BLESSINGTON STREET,1552019332000000000,-6.26814,53.356769,17,3,2,20,1,4,4,28
536,Blessington Street,BLESSINGTON STREET,1552019942000000000,-6.26814,53.356769,17,3,2,20,1,4,4,39
537,Blessington Street,BLESSINGTON STREET,1552020551000000000,-6.26814,53.356769,17,3,2,20,1,4,4,49
538,Blessington Street,BLESSINGTON STREET,1552021254000000000,-6.26814,53.356769,17,3,2,20,1,4,5,0
539,Blessington Street,BLESSINGTON STREET,1552021863000000000,-6.26814,53.356769,17,3,2,20,1,4,5,11
540,Blessington Street,BLESSINGTON STREET,1552022473000000000,-6.26814,53.356769,17,3,2,20,1,4,5,21
541,Blessington Street,BLESSINGTON STREET,1552023082000000000,-6.26814,53.356769,17,3,2,20,1,4,5,31
542,Blessington Street,BLESSINGTON STREET,1552023515000000000,-6.26814,53.356769,17,3,2,20,1,4,5,38
543,Blessington Street,BLESSINGTON STREET,1552024124000000000,-6.26814,53.356769,16,4,2,20,1,4,5,48
544,Blessington Street,BLESSINGTON STREET,1552024733000000000,-6.26814,53.356769,16,4,2,20,1,4,5,58
545,Blessington Street,BLESSINGTON STREET,1552024991000000000,-6.26814,53.356769,16,4,2,20,1,4,6,3
546,Blessington Street,BLESSINGTON STREET,1552025431000000000,-6.26814,53.356769,14,6,2,20,1,4,6,10
547,Blessington Street,BLESSINGTON STREET,1552026040000000000,-6.26814,53.356769,14,6,2,20,1,4,6,20
548,Blessington Street,BLESSINGTON STREET,1552026775000000000,-6.26814,53.356769,13,7,2,20,1,4,6,32
549,Blessington Street,BLESSINGTON STREET,1552027263000000000,-6.26814,53.356769,11,9,2,20,1,4,6,41
550,Blessington Street,BLESSINGTON STREET,1552027740000000000,-6.26814,53.356769,10,10,2,20,1,4,6,49
551,Blessington Street,BLESSINGTON STREET,1552027994000000000,-6.26814,53.356769,8,12,2,20,1,4,6,53
552,Blessington Street,BLESSINGTON STREET,1552028232000000000,-6.26814,53.356769,7,13,2,20,1,4,6,57
553,Blessington Street,BLESSINGTON STREET,1552028729000000000,-6.26814,53.356769,6,14,2,20,1,4,7,5
554,Blessington Street,BLESSINGTON STREET,1552029599000000000,-6.26814,53.356769,7,13,2,20,1,4,7,19
555,Blessington Street,BLESSINGTON STREET,1552029753000000000,-6.26814,53.356769,8,12,2,20,1,4,7,22
556,Blessington Street,BLESSINGTON STREET,1552030420000000000,-6.26814,53.356769,7,13,2,20,1,4,7,33
557,Blessington Street,BLESSINGTON STREET,1552030651000000000,-6.26814,53.356769,7,13,2,20,1,4,7,37
558,Blessington Street,BLESSINGTON STREET,1552031287000000000,-6.26814,53.356769,6,14,2,20,1,4,7,48
559,Blessington Street,BLESSINGTON STREET,1552031512000000000,-6.26814,53.356769,6,14,2,20,1,4,7,51
560,Blessington Street,BLESSINGTON STREET,1552031742000000000,-6.26814,53.356769,5,15,2,20,1,4,7,55
561,Blessington Street,BLESSINGTON STREET,1552032120000000000,-6.26814,53.356769,5,15,2,20,1,4,8,2
562,Blessington Street,BLESSINGTON STREET,1552032525000000000,-6.26814,53.356769,3,17,2,20,1,4,8,8
563,Blessington Street,BLESSINGTON STREET,1552032726000000000,-6.26814,53.356769,0,20,2,20,1,4,8,12
564,Blessington Street,BLESSINGTON STREET,1552033335000000000,-6.26814,53.356769,0,20,2,20,1,4,8,22
565,Blessington Street,BLESSINGTON STREET,1552033819000000000,-6.26814,53.356769,1,19,2,20,1,4,8,30
566,Blessington Street,BLESSINGTON STREET,1552034089000000000,-6.26814,53.356769,0,20,2,20,1,4,8,34
567,Blessington Street,BLESSINGTON STREET,1552034698000000000,-6.26814,53.356769,0,20,2,20,1,4,8,44
568,Blessington Street,BLESSINGTON STREET,1552035386000000000,-6.26814,53.356769,1,19,2,20,1,4,8,56
569,Blessington Street,BLESSINGTON STREET,1552035596000000000,-6.26814,53.356769,0,20,2,20,1,4,8,59
570,Blessington Street,BLESSINGTON STREET,1552036205000000000,-6.26814,53.356769,0,20,2,20,1,4,9,10
571,Blessington Street,BLESSINGTON STREET,1552036814000000000,-6.26814,53.356769,0,20,2,20,1,4,9,20
572,Blessington Street,BLESSINGTON STREET,1552037424000000000,-6.26814,53.356769,0,20,2,20,1,4,9,30
573,Blessington Street,BLESSINGTON STREET,1552038033000000000,-6.26814,53.356769,0,20,2,20,1,4,9,40
574,Blessington Street,BLESSINGTON STREET,1552038836000000000,-6.26814,53.356769,0,20,2,20,1,4,9,53
575,Blessington Street,BLESSINGTON STREET,1552039445000000000,-6.26814,53.356769,0,20,2,20,1,4,10,4
576,Blessington Street,BLESSINGTON STREET,1552040054000000000,-6.26814,53.356769,0,20,2,20,1,4,10,14
577,Blessington Street,BLESSINGTON STREET,1552040663000000000,-6.26814,53.356769,0,20,2,20,1,4,10,24
578,Blessington Street,BLESSINGTON STREET,1552041272000000000,-6.26814,53.356769,0,20,2,20,1,4,10,34
579,Blessington Street,BLESSINGTON STREET,1552041880000000000,-6.26814,53.356769,0,20,2,20,1,4,10,44
580,Blessington Street,BLESSINGTON STREET,1552042490000000000,-6.26814,53.356769,0,20,2,20,1,4,10,54
581,Blessington Street,BLESSINGTON STREET,1552043100000000000,-6.26814,53.356769,0,20,2,20,1,4,11,5
582,Blessington Street,BLESSINGTON STREET,1552043709000000000,-6.26814,53.356769,0,20,2,20,1,4,11,15
583,Blessington Street,BLESSINGTON STREET,1552044318000000000,-6.26814,53.356769,0,20,2,20,1,4,11,25
584,Blessington Street,BLESSINGTON STREET,1552044927000000000,-6.26814,53.356769,0,20,2,20,1,4,11,35
585,Blessington Street,BLESSINGTON STREET,1552045536000000000,-6.26814,53.356769,0,20,2,20,1,4,11,45
586,Blessington Street,BLESSINGTON STREET,1552045750000000000,-6.26814,53.356769,1,19,2,20,1,4,11,49
587,Blessington Street,BLESSINGTON STREET,1552046359000000000,-6.26814,53.356769,1,19,2,20,1,4,11,59
588,Blessington Street,BLESSINGTON STREET,1552046969000000000,-6.26814,53.356769,1,19,2,20,1,4,12,9
589,Blessington Street,BLESSINGTON STREET,1552047365000000000,-6.26814,53.356769,2,18,2,20,1,4,12,16
590,Blessington Street,BLESSINGTON STREET,1552047595000000000,-6.26814,53.356769,2,18,2,20,1,4,12,19
591,Blessington Street,BLESSINGTON STREET,1552048204000000000,-6.26814,53.356769,1,19,2,20,1,4,12,30
592,Blessington Street,BLESSINGTON STREET,1552048801000000000,-6.26814,53.356769,0,20,2,20,1,4,12,40
593,Blessington Street,BLESSINGTON STREET,1552049410000000000,-6.26814,53.356769,0,20,2,20,1,4,12,50
594,Blessington Street,BLESSINGTON STREET,1552050032000000000,-6.26814,53.356769,1,19,2,20,1,4,13,0
595,Blessington Street,BLESSINGTON STREET,1552050744000000000,-6.26814,53.356769,0,20,2,20,1,4,13,12
596,Blessington Street,BLESSINGTON STREET,1552051353000000000,-6.26814,53.356769,0,20,2,20,1,4,13,22
597,Blessington Street,BLESSINGTON STREET,1552051962000000000,-6.26814,53.356769,0,20,2,20,1,4,13,32
598,Blessington Street,BLESSINGTON STREET,1552052572000000000,-6.26814,53.356769,0,20,2,20,1,4,13,42
599,Blessington Street,BLESSINGTON STREET,1552052898000000000,-6.26814,53.356769,1,19,2,20,1,4,13,48
600,Blessington Street,BLESSINGTON STREET,1552053135000000000,-6.26814,53.356769,2,18,2,20,1,4,13,52
601,Blessington Street,BLESSINGTON STREET,1552053744000000000,-6.26814,53.356769,2,18,2,20,1,4,14,2
602,Blessington Street,BLESSINGTON STREET,1552053972000000000,-6.26814,53.356769,2,18,2,20,1,4,14,6
603,Blessington Street,BLESSINGTON STREET,1552054581000000000,-6.26814,53.356769,1,19,2,20,1,4,14,16
604,Blessington Street,BLESSINGTON STREET,1552055190000000000,-6.26814,53.356769,1,19,2,20,1,4,14,26
605,Blessington Street,BLESSINGTON STREET,1552055799000000000,-6.26814,53.356769,1,19,2,20,1,4,14,36
606,Blessington Street,BLESSINGTON STREET,1552056390000000000,-6.26814,53.356769,0,20,2,20,1,4,14,46
607,Blessington Street,BLESSINGTON STREET,1552057000000000000,-6.26814,53.356769,0,20,2,20,1,4,14,56
608,Blessington Street,BLESSINGTON STREET,1552057609000000000,-6.26814,53.356769,0,20,2,20,1,4,15,6
609,Blessington Street,BLESSINGTON STREET,1552058218000000000,-6.26814,53.356769,0,20,2,20,1,4,15,16
610,Blessington Street,BLESSINGTON STREET,1552058827000000000,-6.26814,53.356769,0,20,2,20,1,4,15,27
611,Blessington Street,BLESSINGTON STREET,1552059436000000000,-6.26814,53.356769,0,20,2,20,1,4,15,37
612,Blessington Street,BLESSINGTON STREET,1552060045000000000,-6.26814,53.356769,0,20,2,20,1,4,15,47
613,Blessington Street,BLESSINGTON STREET,1552060419000000000,-6.26814,53.356769,1,19,2,20,1,4,15,53
614,Blessington Street,BLESSINGTON STREET,1552060617000000000,-6.26814,53.356769,0,20,2,20,1,4,15,56
615,Blessington Street,BLESSINGTON STREET,1552061226000000000,-6.26814,53.356769,0,20,2,20,1,4,16,7
616,Blessington Street,BLESSINGTON STREET,1552061835000000000,-6.26814,53.356769,0,20,2,20,1,4,16,17
617,Blessington Street,BLESSINGTON STREET,1552062444000000000,-6.26814,53.356769,0,20,2,20,1,4,16,27
618,Blessington Street,BLESSINGTON STREET,1552063054000000000,-6.26814,53.356769,0,20,2,20,1,4,16,37
619,Blessington Street,BLESSINGTON STREET,1552063662000000000,-6.26814,53.356769,0,20,2,20,1,4,16,47
620,Blessington Street,BLESSINGTON STREET,1552063963000000000,-6.26814,53.356769,1,19,2,20,1,4,16,52
621,Blessington Street,BLESSINGTON STREET,1552064310000000000,-6.26814,53.356769,2,18,2,20,1,4,16,58
622,Blessington Street,BLESSINGTON STREET,1552064917000000000,-6.26814,53.356769,2,18,2,20,1,4,17,8
623,Blessington Street,BLESSINGTON STREET,1552065105000000000,-6.26814,53.356769,2,18,2,20,1,4,17,11
624,Blessington Street,BLESSINGTON STREET,1552065715000000000,-6.26814,53.356769,2,18,2,20,1,4,17,21
625,Blessington Street,BLESSINGTON STREET,1552066114000000000,-6.26814,53.356769,3,17,2,20,1,4,17,28
626,Blessington Street,BLESSINGTON STREET,1552066332000000000,-6.26814,53.356769,3,17,2,20,1,4,17,32
627,Blessington Street,BLESSINGTON STREET,1552066468000000000,-6.26814,53.356769,5,15,2,20,1,4,17,34
628,Blessington Street,BLESSINGTON STREET,1552066838000000000,-6.26814,53.356769,6,14,2,20,1,4,17,40
629,Blessington Street,BLESSINGTON STREET,1552067220000000000,-6.26814,53.356769,6,14,2,20,1,4,17,47
630,Blessington Street,BLESSINGTON STREET,1552067553000000000,-6.26814,53.356769,6,14,2,20,1,4,17,52
631,Blessington Street,BLESSINGTON STREET,1552067797000000000,-6.26814,53.356769,5,15,2,20,1,4,17,56
632,Blessington Street,BLESSINGTON STREET,1552068028000000000,-6.26814,53.356769,4,16,2,20,1,4,18,0
633,Blessington Street,BLESSINGTON STREET,1552068637000000000,-6.26814,53.356769,3,17,2,20,1,4,18,10
634,Blessington Street,BLESSINGTON STREET,1552069108000000000,-6.26814,53.356769,6,14,2,20,1,4,18,18
635,Blessington Street,BLESSINGTON STREET,1552069310000000000,-6.26814,53.356769,7,13,2,20,1,4,18,21
636,Blessington Street,BLESSINGTON STREET,1552069726000000000,-6.26814,53.356769,6,14,2,20,1,4,18,28
637,Blessington Street,BLESSINGTON STREET,1552069925000000000,-6.26814,53.356769,6,14,2,20,1,4,18,32
638,Blessington Street,BLESSINGTON STREET,1552070638000000000,-6.26814,53.356769,7,13,2,20,1,4,18,43
639,Blessington Street,BLESSINGTON STREET,1552070917000000000,-6.26814,53.356769,8,12,2,20,1,4,18,48
640,Blessington Street,BLESSINGTON STREET,1552071001000000000,-6.26814,53.356769,8,12,2,20,1,4,18,50
641,Blessington Street,BLESSINGTON STREET,1552071611000000000,-6.26814,53.356769,7,13,2,20,1,4,19,0
642,Blessington Street,BLESSINGTON STREET,1552072012000000000,-6.26814,53.356769,8,12,2,20,1,4,19,6
643,Blessington Street,BLESSINGTON STREET,1552072621000000000,-6.26814,53.356769,8,12,2,20,1,4,19,17
644,Blessington Street,BLESSINGTON STREET,1552073072000000000,-6.26814,53.356769,8,12,2,20,1,4,19,24
645,Blessington Street,BLESSINGTON STREET,1552073636000000000,-6.26814,53.356769,9,11,2,20,1,4,19,33
646,Blessington Street,BLESSINGTON STREET,1552073965000000000,-6.26814,53.356769,11,9,2,20,1,4,19,39
647,Blessington Street,BLESSINGTON STREET,1552074627000000000,-6.26814,53.356769,12,8,2,20,1,4,19,50
648,Blessington Street,BLESSINGTON STREET,1552075185000000000,-6.26814,53.356769,13,7,2,20,1,4,19,59
649,Blessington Street,BLESSINGTON STREET,1552075782000000000,-6.26814,53.356769,14,6,2,20,1,4,20,9
650,Blessington Street,BLESSINGTON STREET,1552076464000000000,-6.26814,53.356769,15,5,2,20,1,4,20,21
651,Blessington Street,BLESSINGTON STREET,1552076718000000000,-6.26814,53.356769,18,2,2,20,1,4,20,25
652,Blessington Street,BLESSINGTON STREET,1552077366000000000,-6.26814,53.356769,19,1,2,20,1,4,20,36
653,Blessington Street,BLESSINGTON STREET,1552078141000000000,-6.26814,53.356769,19,1,2,20,1,4,20,49
654,Blessington Street,BLESSINGTON STREET,1552078440000000000,-6.26814,53.356769,19,1,2,20,1,4,20,54
655,Blessington Street,BLESSINGTON STREET,1552078586000000000,-6.26814,53.356769,17,3,2,20,1,4,20,56
656,Blessington Street,BLESSINGTON STREET,1552079155000000000,-6.26814,53.356769,18,2,2,20,1,4,21,5
657,Blessington Street,BLESSINGTON STREET,1552079559000000000,-6.26814,53.356769,18,2,2,20,1,4,21,12
658,Blessington Street,BLESSINGTON STREET,1552080168000000000,-6.26814,53.356769,17,3,2,20,1,4,21,22
659,Blessington Street,BLESSINGTON STREET,1552080443000000000,-6.26814,53.356769,19,1,2,20,1,4,21,27
660,Blessington Street,BLESSINGTON STREET,1552080745000000000,-6.26814,53.356769,19,1,2,20,1,4,21,32
661,Blessington Street,BLESSINGTON STREET,1552081115000000000,-6.26814,53.356769,19,1,2,20,1,4,21,38
662,Blessington Street,BLESSINGTON STREET,1552081739000000000,-6.26814,53.356769,19,1,2,20,1,4,21,48
663,Blessington Street,BLESSINGTON STREET,1552081989000000000,-6.26814,53.356769,18,2,2,20,1,4,21,53
664,Blessington Street,BLESSINGTON STREET,1552082598000000000,-6.26814,53.356769,17,3,2,20,1,4,22,3
665,Blessington Street,BLESSINGTON STREET,1552083207000000000,-6.26814,53.356769,17,3,2,20,1,4,22,13
666,Blessington Street,BLESSINGTON STREET,1552083759000000000,-6.26814,53.356769,18,2,2,20,1,4,22,22
667,Blessington Street,BLESSINGTON STREET,1552084323000000000,-6.26814,53.356769,17,3,2,20,1,4,22,32
668,Blessington Street,BLESSINGTON STREET,1552084685000000000,-6.26814,53.356769,17,3,2,20,1,4,22,38
669,Blessington Street,BLESSINGTON STREET,1552085295000000000,-6.26814,53.356769,16,4,2,20,1,4,22,48
670,Blessington Street,BLESSINGTON STREET,1552085905000000000,-6.26814,53.356769,16,4,2,20,1,4,22,58
671,Blessington Street,BLESSINGTON STREET,1552086514000000000,-6.26814,53.356769,16,4,2,20,1,4,23,8
672,Blessington Street,BLESSINGTON STREET,1552087123000000000,-6.26814,53.356769,16,4,2,20,1,4,23,18
673,Blessington Street,BLESSINGTON STREET,1552087284000000000,-6.26814,53.356769,16,4,2,20,1,4,23,21
674,Blessington Street,BLESSINGTON STREET,1552087893000000000,-6.26814,53.356769,15,5,2,20,1,4,23,31
675,Blessington Street,BLESSINGTON STREET,1552088130000000000,-6.26814,53.356769,16,4,2,20,1,4,23,35
676,Blessington Street,BLESSINGTON STREET,1552088372000000000,-6.26814,53.356769,17,3,2,20,1,4,23,39
677,Blessington Street,BLESSINGTON STREET,1552089018000000000,-6.26814,53.356769,18,2,2,20,1,4,23,50
678,Blessington Street,BLESSINGTON STREET,1552089627000000000,-6.26814,53.356769,18,2,2,20,1,5,0,0
679,Blessington Street,BLESSINGTON STREET,1552090236000000000,-6.26814,53.356769,18,2,2,20,1,5,0,10
680,Blessington Street,BLESSINGTON STREET,1552090845000000000,-6.26814,53.356769,18,2,2,20,1,5,0,20
681,Blessington Street,BLESSINGTON STREET,1552091522000000000,-6.26814,53.356769,18,2,2,20,1,5,0,32
682,Blessington Street,BLESSINGTON STREET,1552092069000000000,-6.26814,53.356769,19,1,2,20,1,5,0,41
683,Blessington Street,BLESSINGTON STREET,1552092678000000000,-6.26814,53.356769,19,1,2,20,1,5,0,51
684,Blessington Street,BLESSINGTON STREET,1552093287000000000,-6.26814,53.356769,19,1,2,20,1,5,1,1
685,Blessington Street,BLESSINGTON STREET,1552093897000000000,-6.26814,53.356769,19,1,2,20,1,5,1,11
686,Blessington Street,BLESSINGTON STREET,1552094506000000000,-6.26814,53.356769,19,1,2,20,1,5,1,21
687,Blessington Street,BLESSINGTON STREET,1552095115000000000,-6.26814,53.356769,19,1,2,20,1,5,1,31
688,Blessington Street,BLESSINGTON STREET,1552095724000000000,-6.26814,53.356769,19,1,2,20,1,5,1,42
689,Blessington Street,BLESSINGTON STREET,1552096333000000000,-6.26814,53.356769,19,1,2,20,1,5,1,52
690,Blessington Street,BLESSINGTON STREET,1552096943000000000,-6.26814,53.356769,19,1,2,20,1,5,2,2
691,Blessington Street,BLESSINGTON STREET,1552097552000000000,-6.26814,53.356769,19,1,2,20,1,5,2,12
692,Blessington Street,BLESSINGTON STREET,1552098161000000000,-6.26814,53.356769,19,1,2,20,1,5,2,22
693,Blessington Street,BLESSINGTON STREET,1552098734000000000,-6.26814,53.356769,19,1,2,20,1,5,2,32
694,Blessington Street,BLESSINGTON STREET,1552099099000000000,-6.26814,53.356769,19,1,2,20,1,5,2,38
695,Blessington Street,BLESSINGTON STREET,1552099708000000000,-6.26814,53.356769,19,1,2,20,1,5,2,48
696,Blessington Street,BLESSINGTON STREET,1552100317000000000,-6.26814,53.356769,19,1,2,20,1,5,2,58
697,Blessington Street,BLESSINGTON STREET,1552100926000000000,-6.26814,53.356769,19,1,2,20,1,5,3,8
698,Blessington Street,BLESSINGTON STREET,1552101534000000000,-6.26814,53.356769,19,1,2,20,1,5,3,18
699,Blessington Street,BLESSINGTON STREET,1552102144000000000,-6.26814,53.356769,19,1,2,20,1,5,3,29
700,Blessington Street,BLESSINGTON STREET,1552102752000000000,-6.26814,53.356769,19,1,2,20,1,5,3,39
701,Blessington Street,BLESSINGTON STREET,1552103361000000000,-6.26814,53.356769,19,1,2,20,1,5,3,49
702,Blessington Street,BLESSINGTON STREET,1552103969000000000,-6.26814,53.356769,19,1,2,20,1,5,3,59
703,Blessington Street,BLESSINGTON STREET,1552104579000000000,-6.26814,53.356769,19,1,2,20,1,5,4,9
704,Blessington Street,BLESSINGTON STREET,1552105188000000000,-6.26814,53.356769,19,1,2,20,1,5,4,19
705,Blessington Street,BLESSINGTON STREET,1552105796000000000,-6.26814,53.356769,19,1,2,20,1,5,4,29
706,Blessington Street,BLESSINGTON STREET,1552106404000000000,-6.26814,53.356769,19,1,2,20,1,5,4,40
707,Blessington Street,BLESSINGTON STREET,1552107013000000000,-6.26814,53.356769,19,1,2,20,1,5,4,50
708,Blessington Street,BLESSINGTON STREET,1552107622000000000,-6.26814,53.356769,19,1,2,20,1,5,5,0
709,Blessington Street,BLESSINGTON STREET,1552108231000000000,-6.26814,53.356769,19,1,2,20,1,5,5,10
710,Blessington Street,BLESSINGTON STREET,1552108839000000000,-6.26814,53.356769,19,1,2,20,1,5,5,20
711,Blessington Street,BLESSINGTON STREET,1552109447000000000,-6.26814,53.356769,19,1,2,20,1,5,5,30
712,Blessington Street,BLESSINGTON STREET,1552110056000000000,-6.26814,53.356769,19,1,2,20,1,5,5,40
713,Blessington Street,BLESSINGTON STREET,1552110665000000000,-6.26814,53.356769,19,1,2,20,1,5,5,51
714,Blessington Street,BLESSINGTON STREET,1552111274000000000,-6.26814,53.356769,19,1,2,20,1,5,6,1
715,Blessington Street,BLESSINGTON STREET,1552111837000000000,-6.26814,53.356769,18,2,2,20,1,5,6,10
716,Blessington Street,BLESSINGTON STREET,1552112445000000000,-6.26814,53.356769,18,2,2,20,1,5,6,20
717,Blessington Street,BLESSINGTON STREET,1552112934000000000,-6.26814,53.356769,17,3,2,20,1,5,6,28
718,Blessington Street,BLESSINGTON STREET,1552113142000000000,-6.26814,53.356769,16,4,2,20,1,5,6,32
719,Blessington Street,BLESSINGTON STREET,1552113751000000000,-6.26814,53.356769,15,5,2,20,1,5,6,42
720,Blessington Street,BLESSINGTON STREET,1552114359000000000,-6.26814,53.356769,14,6,2,20,1,5,6,52
721,Blessington Street,BLESSINGTON STREET,1552114643000000000,-6.26814,53.356769,14,6,2,20,1,5,6,57
722,Blessington Street,BLESSINGTON STREET,1552115252000000000,-6.26814,53.356769,13,7,2,20,1,5,7,7
723,Blessington Street,BLESSINGTON STREET,1552115861000000000,-6.26814,53.356769,13,7,2,20,1,5,7,17
724,Blessington Street,BLESSINGTON STREET,1552116456000000000,-6.26814,53.356769,12,8,2,20,1,5,7,27
725,Blessington Street,BLESSINGTON STREET,1552116551000000000,-6.26814,53.356769,12,8,2,20,1,5,7,29
726,Blessington Street,BLESSINGTON STREET,1552117159000000000,-6.26814,53.356769,12,8,2,20,1,5,7,39
727,Blessington Street,BLESSINGTON STREET,1552117831000000000,-6.26814,53.356769,12,8,2,20,1,5,7,50
728,Blessington Street,BLESSINGTON STREET,1552118545000000000,-6.26814,53.356769,11,9,2,20,1,5,8,2
729,Blessington Street,BLESSINGTON STREET,1552119153000000000,-6.26814,53.356769,10,10,2,20,1,5,8,12
730,Blessington Street,BLESSINGTON STREET,1552119604000000000,-6.26814,53.356769,10,10,2,20,1,5,8,20
731,Blessington Street,BLESSINGTON STREET,1552120355000000000,-6.26814,53.356769,9,11,2,20,1,5,8,32
732,Blessington Street,BLESSINGTON STREET,1552120864000000000,-6.26814,53.356769,8,12,2,20,1,5,8,41
733,Blessington Street,BLESSINGTON STREET,1552121472000000000,-6.26814,53.356769,7,13,2,20,1,5,8,51
734,Blessington Street,BLESSINGTON STREET,1552121703000000000,-6.26814,53.356769,6,14,2,20,1,5,8,55
735,Blessington Street,BLESSINGTON STREET,1552122198000000000,-6.26814,53.356769,4,16,2,20,1,5,9,3
736,Blessington Street,BLESSINGTON STREET,1552122310000000000,-6.26814,53.356769,3,17,2,20,1,5,9,5
737,Blessington Street,BLESSINGTON STREET,1552122688000000000,-6.26814,53.356769,3,17,2,20,1,5,9,11
738,Blessington Street,BLESSINGTON STREET,1552123394000000000,-6.26814,53.356769,3,17,2,20,1,5,9,23
739,Blessington Street,BLESSINGTON STREET,1552123675000000000,-6.26814,53.356769,2,18,2,20,1,5,9,27
740,Blessington Street,BLESSINGTON STREET,1552124304000000000,-6.26814,53.356769,0,20,2,20,1,5,9,38
741,Blessington Street,BLESSINGTON STREET,1552124913000000000,-6.26814,53.356769,0,20,2,20,1,5,9,48
742,Blessington Street,BLESSINGTON STREET,1552125522000000000,-6.26814,53.356769,0,20,2,20,1,5,9,58
743,Blessington Street,BLESSINGTON STREET,1552126131000000000,-6.26814,53.356769,0,20,2,20,1,5,10,8
744,Blessington Street,BLESSINGTON STREET,1552126740000000000,-6.26814,53.356769,0,20,2,20,1,5,10,19
745,Blessington Street,BLESSINGTON STREET,1552127348000000000,-6.26814,53.356769,0,20,2,20,1,5,10,29
746,Blessington Street,BLESSINGTON STREET,1552127958000000000,-6.26814,53.356769,0,20,2,20,1,5,10,39
747,Blessington Street,BLESSINGTON STREET,1552128567000000000,-6.26814,53.356769,0,20,2,20,1,5,10,49
748,Blessington Street,BLESSINGTON STREET,1552129176000000000,-6.26814,53.356769,0,20,2,20,1,5,10,59
749,Blessington Street,BLESSINGTON STREET,1552129785000000000,-6.26814,53.356769,0,20,2,20,1,5,11,9
750,Blessington Street,BLESSINGTON STREET,1552130155000000000,-6.26814,53.356769,1,19,2,20,1,5,11,15
751,Blessington Street,BLESSINGTON STREET,1552130763000000000,-6.26814,53.356769,1,19,2,20,1,5,11,26
752,Blessington Street,BLESSINGTON STREET,1552131518000000000,-6.26814,53.356769,1,19,2,20,1,5,11,38
753,Blessington Street,BLESSINGTON STREET,1552131570000000000,-6.26814,53.356769,0,20,2,20,1,5,11,39
754,Blessington Street,BLESSINGTON STREET,1552132179000000000,-6.26814,53.356769,0,20,2,20,1,5,11,49
